method,dimension,noise_level,trial,frame_error,runtime,success,gradient_norm,iterations,step_size,stopping_criterion
robust_subspace_clustering,10,0.2,0,0.0027604992893957734,35.47971725463867,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.2,1,0.0027971424990835096,37.67861008644104,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.2,2,0.003525641454535913,35.70743775367737,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.2,3,0.0033852125853007925,35.450839042663574,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.2,4,0.0023071796211601263,38.05109214782715,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.2,5,0.003532456919862117,41.25619292259216,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.2,6,0.0034405560462300753,36.77242588996887,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.2,7,0.002763823867372784,34.69308114051819,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.2,8,0.0022953363504939436,39.78719687461853,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.2,9,0.003350929882609946,34.036381006240845,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.3,0,0.19940297440536173,41.022740840911865,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.3,1,0.006001805864097422,35.38172483444214,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.3,2,0.01094567702476302,35.656774282455444,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.3,3,0.00664633919719689,36.32127404212952,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.3,4,0.20550803817824087,39.963702917099,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.3,5,0.21007268647990238,39.82868504524231,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.3,6,0.23680902969629067,42.863911390304565,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.3,7,0.2117942484976561,34.86494207382202,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.3,8,0.008062437952852606,37.444703817367554,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,10,0.3,9,0.01387103869848246,36.54812693595886,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.01,0,0.000259216496631483,92.11875629425049,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.01,1,0.0002532406973133037,85.48699712753296,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.01,2,0.00025490739582540985,82.87661790847778,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.01,3,0.00027638420854030147,77.221018075943,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.01,4,0.0002562080595900158,68.20509696006775,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.01,5,0.00025709391210002215,66.82416200637817,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.01,6,0.00025552044071414646,72.48582291603088,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.01,7,0.00027765172794648696,67.530592918396,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.01,8,0.00026789256280328503,72.35523509979248,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.01,9,0.00026773591014651556,69.65169620513916,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.05,0,0.0013623483477755722,77.26893997192383,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.05,1,0.0013177779410292396,80.90796208381653,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.05,2,0.0013388084125766347,90.564453125,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.05,3,0.001451058150171379,72.83850598335266,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.05,4,0.0013395487687834576,69.69320297241211,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.05,5,0.0013692096445651492,71.24652099609375,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.05,6,0.001332751269802018,75.96977305412292,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.05,7,0.0014582923649227183,70.69582104682922,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.05,8,0.0013891276635325668,68.09118604660034,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.05,9,0.0013911747519355269,62.59979605674744,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.1,0,0.00288199232957118,83.95086216926575,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.1,1,0.0027827008944665554,87.98658108711243,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.1,2,0.0028905683932518005,84.07018518447876,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.1,3,0.0030980807679913264,66.16178703308105,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.1,4,0.0028486918369809685,64.57236194610596,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.1,5,0.002913815322032219,73.31472182273865,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.1,6,0.0028285162576037583,67.09423995018005,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.1,7,0.0030904411325584353,71.31554508209229,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.1,8,0.0029653732532896175,77.73997211456299,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.1,9,0.002968714290164084,65.66877007484436,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.2,0,0.08175344987812756,67.48185276985168,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.2,1,0.006376145796308185,83.39439296722412,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.2,2,0.0065260656820699285,99.89787602424622,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.2,3,0.08068451723761091,71.60399007797241,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.2,4,0.07058863247571784,71.04476284980774,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.2,5,0.006757191244250938,85.33054208755493,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.2,6,0.006471244826056487,65.10423707962036,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.2,7,0.0072012231205534575,86.0304913520813,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.2,8,0.08615453909783541,72.79838800430298,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.2,9,0.006743733646019219,61.63552403450012,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.3,0,0.08232203767516047,78.82145810127258,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.3,1,0.011632252506157084,84.67763495445251,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.3,2,0.011553361545564609,77.82642197608948,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.3,3,0.012348159831227518,66.63872790336609,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.3,4,0.011790184474534376,65.44007611274719,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.3,5,0.012225497022557884,79.48646211624146,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.3,6,0.09100532007044135,68.4637348651886,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.3,7,0.0848321525076108,124.40094494819641,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.3,8,0.011949413981763444,73.33827877044678,True,,,,LASSO + Spectral clustering (non-pymanopt)
robust_subspace_clustering,25,0.3,9,0.011863626225567914,79.48125529289246,True,,,,LASSO + Spectral clustering (non-pymanopt)
pca_varimax,5,0.01,0,0.7140155638621255,0.04811692237854004,True,3.2944499650547185e-09,33.0,-0.0,"Terminated - min step_size reached after 33 iterations, 0.05 seconds."
pca_varimax,5,0.01,1,0.47408295705114156,0.048126935958862305,True,1.932839758847292e-09,30.0,-0.0,"Terminated - min step_size reached after 30 iterations, 0.05 seconds."
pca_varimax,5,0.01,2,0.8294749088651721,0.042053937911987305,True,3.992490383966836e-09,31.0,0.0,"Terminated - min step_size reached after 31 iterations, 0.04 seconds."
pca_varimax,5,0.01,3,0.5023881523361219,0.03673887252807617,True,7.189609494535653e-09,27.0,0.0,"Terminated - min step_size reached after 27 iterations, 0.04 seconds."
pca_varimax,5,0.01,4,0.6884555230483816,0.03512406349182129,True,3.836986143939432e-09,37.0,-0.0,"Terminated - min step_size reached after 37 iterations, 0.03 seconds."
pca_varimax,5,0.01,5,0.7724848961259907,0.02843618392944336,True,1.1640968513481446e-08,27.0,0.0,"Terminated - min step_size reached after 27 iterations, 0.03 seconds."
pca_varimax,5,0.01,6,0.6289214362348947,0.03371071815490723,True,2.195159048572066e-10,34.0,-0.0,"Terminated - min step_size reached after 34 iterations, 0.03 seconds."
pca_varimax,5,0.01,7,0.813203496504826,0.03716588020324707,True,5.180988226933958e-10,37.0,0.0,"Terminated - min step_size reached after 37 iterations, 0.04 seconds."
pca_varimax,5,0.01,8,0.7237431669120687,0.03845787048339844,True,5.322674766368731e-10,37.0,0.0,"Terminated - min step_size reached after 37 iterations, 0.04 seconds."
pca_varimax,5,0.01,9,0.8538592554345901,0.04476618766784668,True,1.3278061715307683e-09,46.0,0.0,"Terminated - min step_size reached after 46 iterations, 0.04 seconds."
pca_varimax,5,0.05,0,0.8386490131987848,0.03241586685180664,True,9.633224093632805e-10,30.0,0.0,"Terminated - min step_size reached after 30 iterations, 0.03 seconds."
pca_varimax,5,0.05,1,0.6152181450041032,0.036396026611328125,True,1.7424127810111557e-09,35.0,0.0,"Terminated - min step_size reached after 35 iterations, 0.04 seconds."
